date,open,high,low,close,volume
2020-03-16,88.65743823225073,115.99965169561594,50.99501973160547,58.90500114501833,387075
2020-03-17,88.12388591905705,106.75654721304042,81.01625698322752,97.63718707771689,289087
2020-03-18,52.15365867161111,57.10175365341795,35.437376065244884,53.478789079970966,209536
2020-03-19,71.40978161305524,74.47893978003084,63.757249416331355,69.22440081658692,160635
2020-03-20,90.99194908617532,115.17815593518583,51.93800703773797,72.17293165991963,279773
2020-03-21,64.3821305466132,81.16438333382887,56.82841748616478,58.244712604714536,881467
2020-03-22,52.393332222244446,68.40980114916442,22.878639459087545,53.4260371535062,357466
2020-03-23,60.25049766733644,103.5705837608262,59.85087997363872,83.3252582485927,932102
2020-03-24,72.58977581181999,94.99026711623229,47.84324504084043,75.827119735154,364568
2020-03-25,68.06297554160088,110.53746809955659,56.33296456073504,70.64348354614077,707583
2020-03-26,56.536716375790675,106.35929143042702,34.04004457868304,75.03307805400235,683410
2020-03-27,85.47595750824902,113.45080059805039,36.25735860857528,48.33500513626164,184659
2020-03-28,51.479403142440226,58.006686926541825,40.56499037470176,40.5903216686752,593072
2020-03-29,97.63704649096712,106.72337488138113,35.44432036490403,43.83470220598321,887805
2020-03-30,95.6642316079742,117.63013803430428,92.68926624726116,105.10092787979298,547403
2020-03-31,86.60808747078592,92.87185248868172,62.3973584068846,74.35003606523428,225875
2020-04-01,87.96451331563009,94.17942547058588,86.65498951622187,90.75139877051112,445042
2020-04-02,61.52904106287216,102.3440651617143,39.43305980635158,77.73328575863857,708473
2020-04-03,72.69075509112844,83.34748721435511,20.076133928917184,67.73897340055863,646387
2020-04-04,66.65400576997482,77.83041013299894,50.001660362220136,63.71981467636135,527328
2020-04-05,62.31260783890339,95.95042608316913,33.538818588860956,52.09509879968738,211538
2020-04-06,97.61939055059904,104.92154360049038,76.9083069454775,90.82641775235163,977965
2020-04-07,50.014028881379794,111.98623443476309,27.74697591999229,96.28555482346262,624481
2020-04-08,85.83721990048134,86.82015796408034,21.04757722517763,50.53540029033843,187147
2020-04-09,76.8274189040494,119.10079818663401,58.85917852079884,108.14324071266667,720942
2020-04-10,50.974608677646785,76.47706740670839,43.05965526083874,61.17375739655819,520611
2020-04-11,65.86942549522698,74.7137822565859,28.813185859741097,73.65060908893116,614119
2020-04-12,58.75212452194114,96.95271422963363,31.918873224291403,34.813724164704645,986089
2020-04-13,90.36488995843459,114.03439499347995,64.06613859702324,103.949584704643,383392
2020-04-14,74.33901008046345,118.2084058858893,26.6414975142904,85.09260553951691,346714
2020-04-15,99.47915710268987,117.16302940730743,98.82457453562398,114.73260852970603,675921
2020-04-16,63.622328665425236,78.67848943555354,30.863331961330562,38.768111195703035,131080
2020-04-17,81.86688341967536,110.41679694717446,32.52092392418736,67.62576862990808,645799
2020-04-18,63.26702452205985,91.99605707826025,27.052900482576824,42.27384340211501,178371
2020-04-19,86.617215837551,108.4398445512078,23.3755075384365,25.79593492687523,116883
2020-04-20,87.0089496429294,114.53409273801425,71.55051733132296,94.6363520913166,709560
2020-04-21,55.297571208477706,87.06480722433503,33.768088358768544,68.87413847612925,722742
2020-04-22,97.9872648832407,112.56408267725097,92.36625611692537,104.32983534009114,584585
2020-04-23,51.39758150496979,56.77169957745751,51.195510737420946,52.414390058506775,361169
2020-04-24,91.98208004814609,103.0371527530451,66.59894643055074,96.82401056721031,290520
2020-04-25,55.01419443510422,83.1960088063963,30.71656319105642,65.8957534795416,714055
2020-04-26,64.21133067678475,74.14402522424481,26.159419777327134,30.15754794035471,183498
2020-04-27,96.8028448486883,119.39021739643081,41.646304813880874,82.72150381336442,549753
2020-04-28,79.19036767235205,102.80224653154076,32.664267430455524,87.52180429709443,508952
2020-04-29,88.94625588553966,107.17924654432112,85.68744495303213,101.55143788928508,625956
2020-04-30,64.30337153440966,86.91266049351177,59.315435544148826,83.16443501828019,875917
2020-05-01,75.77577672761281,98.44619611095305,44.46501234820167,92.49397147532235,703211
2020-05-02,51.393126807741105,99.84991185865621,44.98261887959858,69.4539883833181,258259
2020-05-03,80.19958207289754,101.46459569185564,40.88090975887747,45.0467633812404,205871
2020-05-04,83.52698030051991,97.91415213638126,39.81542965041278,85.86273724204423,287482
2020-05-05,82.23947643215963,112.59612459334859,26.182174548533595,51.11277964493551,394780
2020-05-06,78.78958725994103,88.08572527030283,48.79987346318544,81.79529559608122,119517
2020-05-07,60.07349626765618,65.07748631276785,46.59916671807974,56.25635363413238,929811
2020-05-08,61.27690064336179,69.71197438335331,37.94966464885259,59.95893805563574,918726
2020-05-09,86.01533511460674,104.86930709321263,85.4770213223081,86.35044405819377,916016
2020-05-10,68.79537425289247,112.2299956966778,21.70168658401641,77.97215817482598,731549
2020-05-11,89.25317320398646,99.00614619285092,33.069742839604174,87.20953182356325,763452
2020-05-12,79.82791836180886,99.8200694472589,26.390590550926184,34.01671575086584,363848
2020-05-13,93.3559964614036,101.93188311499279,92.36910665212596,101.73589838269912,560499
2020-05-14,59.31163177033576,70.78887585779495,49.42592931068559,50.45604028928173,778268
2020-05-15,85.73155276930754,109.90635067813619,23.43686027680075,48.63403899069972,185445
2020-05-16,51.943946196207754,92.81065414655096,27.46531006684117,46.24600230061276,279833
2020-05-17,77.01715841967965,86.09067999721083,49.04878388423463,62.48718119703955,129433
2020-05-18,65.31561481331745,102.41741605217992,23.92419939746,52.92284613192507,523144
2020-05-19,95.98588614047527,116.81307852364668,51.00859386746531,82.9493855697675,732616
2020-05-20,50.53616919792787,69.68690095459846,26.48773074387981,33.825213755534534,159766
2020-05-21,53.65107936951057,55.02954636773942,49.73083797557685,54.620716248349936,924929
2020-05-22,72.02447616193156,119.29393021592186,40.351398470792624,98.38464799204347,123403
2020-05-23,79.13902428000569,98.30577475327425,29.68152347518599,71.4256055729443,657869
2020-05-24,74.58838927017067,118.34171336315808,73.79107946334383,79.32383939149354,331424
2020-05-25,90.84134315724309,92.47163264480825,76.9129071872762,91.56918665237019,177421
2020-05-26,85.79381421634386,104.65723208292827,81.69687000318456,86.50629931475456,532163
2020-05-27,55.4233304534728,58.124223457954656,25.63966045716076,27.327260365051863,891408
2020-05-28,86.52872555089344,112.85494663960166,24.79104305381929,104.80910851942865,987753
2020-05-29,94.22015179819513,111.42934462737853,84.20031308122742,92.98199566860669,788081
2020-05-30,76.65092881114052,92.46996324055554,34.541730998168994,86.37562049684703,947547
2020-05-31,58.84102871514183,107.70782137478123,53.15044949174356,63.92765215498714,867975
2020-06-01,51.11671597132062,97.36798364716579,43.40369183021895,63.102027038340424,615451
2020-06-02,65.08842815956869,112.66532499861782,55.77382674245064,66.83425828405883,383020
2020-06-03,69.75279880504975,86.41691568542197,63.10859293892938,71.34441054613228,113098
2020-06-04,67.00567515811467,90.7073516361936,21.238190614804648,63.459423866373555,923730
2020-06-05,61.525809755335544,80.31256266984867,28.707433362187608,64.5612264295192,289818
2020-06-06,90.086604480872,91.43040321992096,38.048845265526836,80.0155369995862,364292
2020-06-07,63.149995484554346,75.47232245771946,54.50250786744478,73.95941226491456,678301
2020-06-08,89.87068517055144,97.54464568316527,44.12003566580373,75.51232503943292,972688
2020-06-09,68.51821362965569,113.37161106671408,21.057427802025067,85.60544821460522,680430
2020-06-10,93.16108757044259,105.0606099988339,35.26900705057773,87.73471024267283,705543
2020-06-11,72.87532483521252,76.85830766770032,44.37237806479955,56.690232336771814,147275
2020-06-12,69.73818894942359,76.68846325047161,61.682910568075975,67.46954026088578,827448
2020-06-13,76.82647938418827,100.71632786885534,68.81433804758419,94.14035618646116,347652
2020-06-14,93.28406057862819,98.40620357381081,61.783511754186186,83.87400794083287,113032
2020-06-15,97.02716444192959,107.6004457587757,66.33249012109164,98.85389255912204,163788
2020-06-16,85.99534037641257,100.41599622181327,85.45942291700203,94.54196769798043,584379
2020-06-17,76.5026036757377,89.2984808097203,30.59309907709701,88.8353483515418,368743
2020-06-18,81.35096735125627,112.35241937686916,55.5240207357983,74.32141350973956,357372
2020-06-19,95.72622040720802,102.89683219075636,59.11832024577864,86.48055969619779,479804
2020-06-20,96.09570485212853,102.26517571736255,95.78661011431606,101.47834515386623,442943
2020-06-21,63.53660878092279,106.05122277657146,48.32974625921485,97.78171659387107,437832
2020-06-22,81.29666774817264,98.21759485716551,55.226494559621536,93.6392774973148,166273
2020-06-23,78.38617482858558,79.5414230777067,48.42986638239404,55.49164670897701,843724
2020-06-24,86.04560462004719,91.31785835865264,24.946248293725265,50.63258879996499,640366
2020-06-25,71.93834822483976,76.15465426555105,39.35477856210257,45.82920301749592,739793
2020-06-26,65.58110363391414,71.77013204336923,56.970956491952066,61.021387809803855,778802
2020-06-27,64.68935082562379,99.06434601302988,29.265720708079662,61.05741048078447,669707
2020-06-28,50.685626768778555,98.83635119652581,49.39661044033819,98.3422876028928,288701
2020-06-29,75.9932149764055,118.30345106020798,45.09076519067992,52.12070260710748,423526
2020-06-30,97.09814653806836,110.47542281317118,96.19873331471427,105.88691158915289,646504
2020-07-01,95.96067257487661,97.12686490627632,27.327489197774334,84.49377738079338,970072
2020-07-02,52.510886181126644,100.54107706826831,25.084786688336017,71.64015181230772,714092
2020-07-03,85.09403281967175,100.66016776299885,37.1450062571204,58.216129225029675,720845
2020-07-04,93.32300219428357,116.55624969373166,75.66870122310758,99.94453614132192,327881
2020-07-05,70.01932202342607,106.15407096290116,48.04719677073706,86.19941651791865,996399
2020-07-06,72.08037763264662,89.22208022157004,46.267927715249684,86.0738015565159,814677
2020-07-07,62.80295170603226,98.25924133909753,28.0118647500855,82.05580457728834,121318
2020-07-08,77.39237891059058,108.14536145664908,68.99187501737757,75.0936547413968,956522
2020-07-09,97.78749108390228,101.0172948049739,42.55270790655959,87.95799449205876,862106
2020-07-10,60.48310865605161,111.42833083453618,31.79752654473597,53.56710352967089,961632
2020-07-11,86.92544877566098,91.45852047833853,46.15997920937127,86.30886026769636,188335
2020-07-12,73.14053184243413,81.92339066103122,50.84355644625967,62.057232128705294,682461
2020-07-13,58.73570083429298,107.01626388326574,23.822300208088652,76.94120229811507,564300
2020-07-14,83.30459483682425,119.11005538554431,73.32496357063653,104.61215056086746,187942
2020-07-15,50.70834174718936,68.28079229170775,28.769235748053436,29.094095983893336,963149
2020-07-16,97.41116484850752,112.81768922934039,43.072519753454536,44.36715814976104,907148
2020-07-17,79.44218485876266,89.94303694319748,48.81151086094353,60.3988964582721,256764
2020-07-18,61.438548802957435,112.37709850214077,57.03847294180179,108.7122501128746,502502
2020-07-19,86.6075294357803,105.7246497434451,48.79330125233969,57.81987290867754,932508
2020-07-20,55.80805659481264,74.67600777054636,32.653991695479895,48.621617570410784,331394
2020-07-21,97.65091424310515,119.79345968862049,67.1632307985522,109.1848888805111,576286
2020-07-22,70.99995078118829,75.44703162535114,31.640447815572006,41.7148393324651,212010
2020-07-23,95.7579233160216,116.73781924968011,91.15221299706523,99.71007786244749,378030
2020-07-24,56.5263776424403,68.98918042660863,43.2295891228145,53.525933938357895,861365
2020-07-25,57.007459257905836,66.35182452941689,35.74817875466597,56.13388499626464,105902
2020-07-26,52.84783012839844,96.4429046735849,21.37724310028026,79.68931092874945,276627
2020-07-27,61.498468964241944,106.36287747144075,27.90777475615651,33.98307071719016,765549
2020-07-28,99.08673436993449,110.34627542349345,63.89551331120888,77.3213196439004,394577
2020-07-29,93.41592904247852,95.0133451152853,71.51401503642933,90.18540970506388,884936
2020-07-30,80.93002924585849,90.55655457500576,38.31876468313553,81.18998999915155,671313
2020-07-31,96.55107309777458,112.1894189383925,56.77787043744651,73.63667426444445,139335
2020-08-01,50.71919513054019,82.84012249898561,42.48272762257677,80.74215134805837,529613
2020-08-02,82.30631175835963,93.14394718298648,79.44924360973909,83.19958710214485,914381
2020-08-03,77.03687138655073,110.84482593942388,72.77130755638169,92.67175165669012,807563
2020-08-04,58.537236678243886,75.53322868565459,30.16125732174574,33.27234769028565,270824
2020-08-05,84.59980593523709,86.84977802755802,77.8903853341023,80.97286212253628,991745
2020-08-06,77.72756827980702,85.82279907859382,48.326669477448476,78.05405730524856,405760
2020-08-07,91.57386891193974,95.0289800425205,86.99503832181547,93.59953195017982,356780
2020-08-08,76.20623787378165,76.98608042337086,73.96284818390782,76.08145224494669,603264
2020-08-09,66.11241842986804,68.80774475784655,24.152126381575652,44.27288937177736,619431
2020-08-10,89.08154092366715,112.79499768545685,38.418550810837814,52.41760125594408,131016
2020-08-11,60.77167935873665,81.65566508334874,57.14786010237337,72.58392476137725,886327
2020-08-12,53.452486997616376,88.3971816590277,53.35545742215565,59.40062732069997,995938
2020-08-13,87.56750660082088,115.25044366227544,22.864993138128025,69.05554458909761,158789
2020-08-14,67.3562505563043,99.18505961196382,38.58846389001968,66.6263903976247,398872
2020-08-15,55.89187922292806,77.02071557498985,35.169706283223235,50.97286009169681,440660
2020-08-16,77.489916682376,88.57877464859571,39.47893969958295,55.513367773588726,102959
2020-08-17,86.76920498148368,114.83648699983402,71.05705191815215,109.67143297205979,118977
2020-08-18,99.91343208771426,103.01958757414953,87.8921514676932,101.09962295066832,891105
2020-08-19,58.0615718994969,87.54000502494091,36.84308846732908,62.38058211820396,330224
2020-08-20,83.80673099869377,103.85704354321044,82.36540520327156,103.37798391862397,445275
2020-08-21,85.62137773502428,118.97893577179752,24.14343387406642,93.94890637161726,222908
2020-08-22,96.08906084823516,98.11713200082156,86.09033944788294,96.66074438375394,866099
2020-08-23,62.32947299135097,86.01810193864159,26.442215866013186,79.58777170333825,547251
2020-08-24,88.98998228034392,116.79403780594126,87.04054391642846,113.85562575900872,506658
2020-08-25,56.586980524009824,110.0174745143936,49.1088397504176,51.5341203598375,570029
2020-08-26,77.91499405228569,107.80280418168175,41.14506571044957,50.0851043205133,928174
2020-08-27,69.89671159049396,102.32723812552297,55.1072211410003,100.41087039217865,560674
2020-08-28,50.477314769350315,55.60888007090881,40.89065769072411,52.35321941319975,672346
2020-08-29,51.170091569205745,97.50228196819141,46.49081150403654,60.003734778416494,916667
2020-08-30,59.43002745185174,84.32028290114019,49.68194603473587,53.42841534714245,457088
2020-08-31,54.24678555252009,98.30263313227421,20.314918580892734,49.44797143282486,958209
2020-09-01,60.70506340728843,88.25266712182689,30.881205124004403,31.178510822835456,982145
2020-09-02,58.043035887474765,90.40397367591804,52.856157625914385,85.80020314952748,783279
2020-09-03,98.94375912971938,109.26055084349126,30.521108141988975,79.24721705924131,192722
2020-09-04,77.60012837591599,105.86480287519352,20.482058843578944,100.2838293813735,832575
2020-09-05,96.20627607035607,114.17950148592679,87.30341285491843,100.81649978430599,701489
2020-09-06,79.60949603008443,103.33155013893567,27.21786482421267,98.9253833797877,673247
2020-09-07,72.5884616797051,103.16475687985691,65.75368666647006,88.1306247835508,769901
2020-09-08,76.59559167728968,91.0855194134666,51.80004213981527,54.80819134893636,768691
2020-09-09,89.40026967862045,118.2861260746281,70.1637724305489,74.82376666379668,396999
2020-09-10,81.25821542757315,87.13099044926824,31.33771460034577,45.128500905148584,517116
2020-09-11,60.24331747977641,66.71484595239973,47.806626463869506,62.37744199181448,434639
2020-09-12,98.33970728991335,102.97711592825773,20.33110463757081,71.38004527492836,457998
2020-09-13,70.35803380783231,72.54608849104103,25.06342480092095,52.00079506515664,972288
2020-09-14,70.4264704926517,74.40152938965826,53.018635667755056,64.53337291657417,295820
2020-09-15,86.90174356581637,117.65233518846755,66.88549972777534,90.72359895919229,527251
2020-09-16,97.25468619874039,109.73180711857381,95.8796187274676,106.73843127207387,416799
2020-09-17,50.02750324822017,92.5118130280853,31.220031070861374,80.17519733652118,767230
2020-09-18,80.93542583280234,96.32814777291263,55.019279689542365,89.75518264170785,839856
2020-09-19,87.8338525922887,90.80634198000931,22.127638279179873,63.86383804273679,515067
2020-09-20,70.49313483081605,104.49138043019988,27.551331030577977,86.33172083486161,679204
2020-09-21,61.07950905425753,85.38783232869463,43.269324468175995,50.164052408770885,359417
2020-09-22,82.87815652485433,116.32323166170525,73.3733884591842,112.84086214761646,997578
2020-09-23,83.97811710790234,99.02158555272159,73.53651644998922,82.90020466566416,637682
2020-09-24,72.0625905650011,102.45992204173339,48.00663229409861,95.69440053375398,153267
2020-09-25,69.83844623956604,77.82783430174557,42.44919506871041,56.772957239992394,680541
2020-09-26,53.091956595880255,66.46435650258735,36.83210211639763,57.605834502330694,365439
2020-09-27,90.46905905234294,111.71397928656933,79.20916410541679,88.54367093077549,863722
2020-09-28,51.62999087545982,52.531800978063906,37.9306581354944,43.27744606545283,304394
2020-09-29,87.74807357513703,96.71015965034101,36.90118756526192,44.68509815661841,180300
2020-09-30,99.91751919715014,106.23283696588504,96.55545706315313,98.28032504418398,260110
2020-10-01,84.2972727300461,114.0453311275768,74.3511479097998,88.63774557120885,128137
2020-10-02,65.77893047587256,114.17501931279187,59.66875935434861,70.58901160004163,896442
2020-10-03,84.38930604365262,117.39672895312617,25.459982489289942,59.01135792725283,574212
2020-10-04,65.92456236591602,102.72230045092243,61.27167097984698,76.6474793138585,673161
2020-10-05,76.24783824579845,86.2709071291908,43.109446376458195,71.24941674195642,857097
2020-10-06,85.50231181806572,104.012408069978,79.24079025728034,81.0320399736913,563837
2020-10-07,69.18578810748198,83.39953333455925,67.03824534789453,78.37156386603,592167
2020-10-08,62.38477647267063,119.84996449006904,31.344336170376174,81.20074447958945,137868
2020-10-09,88.53756619989069,90.51401597520736,78.14285134806316,84.59084831525365,581178
2020-10-10,56.53088408858523,62.455955812368366,21.40315075154073,52.77501363794161,229461
2020-10-11,57.243868530368026,99.42479048378492,33.23283782227516,90.08586751371845,221067
2020-10-12,81.6960420943619,108.12316735317492,70.82529488058091,82.32071870708188,823267
2020-10-13,55.91546918332709,66.32704687350831,21.374358299210744,61.18434527705223,817848
2020-10-14,53.542061319051875,86.52291611582538,53.48661988136817,78.40886988488839,962232
2020-10-15,95.07021556014115,118.86314753645118,48.93810193576728,105.52509090349812,798078
2020-10-16,70.91654466520473,85.21620068884029,40.64964548901565,44.22706486978159,278395
2020-10-17,75.64751005963448,112.35887830827988,22.69985446233079,43.556150925224095,710148
2020-10-18,94.25698012157525,101.07516862819305,77.85252607316019,82.93448291217366,731382
2020-10-19,91.94612265335435,109.74285714508727,69.0405032133523,102.03364216004599,799277
2020-10-20,69.81440157978241,114.33149712640358,68.11046062164178,88.79627281509755,805883
2020-10-21,65.18800464464651,98.26683340480125,22.54264352342708,22.598943796490317,352337
2020-10-22,95.08660534213604,98.96528204080423,77.39533000207727,91.76318287804793,670791
2020-10-23,59.48408660481282,84.72573903367018,22.017938741384455,50.1514404171716,704877
2020-10-24,87.38111034213605,94.3083898297751,49.36573824005637,73.02410434708096,522182
2020-10-25,96.04301048065275,106.07979776508832,68.63230731580003,73.94559613833933,719169
2020-10-26,85.84177234487505,96.34993786591532,48.01669804140481,71.71646058247033,104500
2020-10-27,56.66280254586181,95.03765258308903,49.81416552979621,77.73452176067715,273404
2020-10-28,76.18115969247549,113.52931707611731,33.31347391263115,42.78760551462457,616481
2020-10-29,74.03444163357725,104.26174728328007,66.73519931017509,99.4446083175097,699546
2020-10-30,53.7560967920347,54.864650449010206,43.8364149908156,54.61398648863944,826069
2020-10-31,59.05844391165087,88.47497158632012,36.862669124965095,71.6141821572804,391966
2020-11-01,82.19041569110979,119.95517367899396,47.50446988213544,96.32055901322036,941895
2020-11-02,78.87994865208843,104.032216357936,53.23025124669341,94.19610089647345,716493
2020-11-03,99.88763429871399,109.94321786962637,88.82543105231339,100.83707970721494,440737
2020-11-04,94.58324765444846,113.6346322115792,34.151854364517106,103.41885212661698,156781
2020-11-05,96.1935562800426,96.65171670944352,94.36971804237798,95.47164013758734,576401
2020-11-06,83.01401633671145,108.06646046594483,53.4533417491474,67.18661418899765,885072
2020-11-07,66.44018709532247,80.44407755703617,61.717168990723806,72.66643798007172,770008
2020-11-08,59.319080474305146,96.8068993132288,38.000849836274945,75.86951963467061,387230
2020-11-09,58.954940448253176,79.38692035309516,40.67633096554759,52.31938894937347,601959
2020-11-10,70.00065720094881,84.80377077776197,64.6833437625036,74.45941197194466,826261
2020-11-11,93.34126847652264,94.86019007378016,52.4521080552827,75.9360332693702,157673
2020-11-12,86.16918213381393,95.90152336779956,52.010220228773356,69.39256526846478,827036
2020-11-13,69.20857759979641,82.87135972599687,59.92553063084266,73.13511182577061,925584
2020-11-14,82.3420387205691,87.91919561863806,58.67078772460571,86.55785288597784,157135
2020-11-15,61.21128353323998,109.23903475026817,23.507876988084625,78.49026652004216,483943
2020-11-16,54.00368692611834,81.76323736673844,33.28592650701244,66.95751616766283,467265
2020-11-17,71.91233009724453,99.21019128445471,36.41177291866815,88.45777883520523,612511
2020-11-18,55.2596045191218,94.11893462275557,25.457468075391162,38.68874420607282,467480
2020-11-19,82.88861451068217,95.92424325689146,22.102667562466255,51.84137977018179,960490
2020-11-20,79.24378195348922,92.63411643902369,68.84870541566073,79.97182472155829,929727
2020-11-21,84.21886711058305,93.23611233522867,29.811434842172034,87.05413239819664,177536
2020-11-22,69.42255741236437,108.6509518402795,48.66114975737998,78.68511305585801,139786
2020-11-23,59.62772807628518,112.66347782317459,32.35845145941258,110.66067281269181,852200
2020-11-24,96.75425382999707,100.84020448817235,54.39485893785391,62.82968813453813,942986
2020-11-25,91.85850247210121,108.23482227010862,68.0124347000683,105.01885215558939,828597
2020-11-26,67.5095026204133,71.7314397139533,57.353844146169976,59.996166076842044,107575
2020-11-27,99.12733038445072,114.07724581802475,90.29764004745945,90.89118948608494,889940
2020-11-28,67.0108574172599,98.58967100293583,37.84941087727756,59.80829584782684,204371
